id,context,question,answers
298, Madde 18 : Bu yönerge hükümleri GTÜ  Mimarlık F akültesi Mimarlık Bölüm Baş kanı tarafından  yürütülür.        Yönergenin Kabul Edildiği Senato Kararının   Tarihi  Sayısı   03.07.2008  2008/10   Yönergede Değişiklik Yapan Senato Kararının   Tarihi  Sayısı   1 06.05.2015  2015/05   2 17.02.2021  2021/03         T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-1    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Amaç:   ,Bu yönergenin hükümleri kim tarafından yürütülür?,Bu yönerge hükümleri GTÜ Mimarlık Fakültesi Mimarlık Bölüm Başkanı tarafından yürütülür.
298, Madde 18 : Bu yönerge hükümleri GTÜ  Mimarlık F akültesi Mimarlık Bölüm Baş kanı tarafından  yürütülür.        Yönergenin Kabul Edildiği Senato Kararının   Tarihi  Sayısı   03.07.2008  2008/10   Yönergede Değişiklik Yapan Senato Kararının   Tarihi  Sayısı   1 06.05.2015  2015/05   2 17.02.2021  2021/03         T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-1    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Amaç:   ,Yönergenin ilk kabul edildiği senato kararının tarihi ve sayısı nedir?,Yönergenin kabul edildiği senato kararının tarihi 03.07.2008  sayısı 2008/10'dur.
298, Madde 18 : Bu yönerge hükümleri GTÜ  Mimarlık F akültesi Mimarlık Bölüm Baş kanı tarafından  yürütülür.        Yönergenin Kabul Edildiği Senato Kararının   Tarihi  Sayısı   03.07.2008  2008/10   Yönergede Değişiklik Yapan Senato Kararının   Tarihi  Sayısı   1 06.05.2015  2015/05   2 17.02.2021  2021/03         T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-1    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Amaç:   ,Yönergede değişiklik yapan ilk senato kararının tarihi ve sayısı nedir?,Yönergede değişiklik yapan ilk senato kararının tarihi 06.05.2015  sayısı 2015/05'tir.
298, Madde 18 : Bu yönerge hükümleri GTÜ  Mimarlık F akültesi Mimarlık Bölüm Baş kanı tarafından  yürütülür.        Yönergenin Kabul Edildiği Senato Kararının   Tarihi  Sayısı   03.07.2008  2008/10   Yönergede Değişiklik Yapan Senato Kararının   Tarihi  Sayısı   1 06.05.2015  2015/05   2 17.02.2021  2021/03         T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-1    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Amaç:   ,Yönergede değişiklik yapan ikinci senato kararının tarihi ve sayısı nedir?,Yönergede değişiklik yapan ikinci senato kararının tarihi 17.02.2021  sayısı 2021/03'tür.
299, Madde 1:  Bu yönergenin amacı  “Gebze Teknik Üniversitesi Mimarlık Fakültesi Mimarlık Bölümü”  ders programında yer alan Mimari Tasarım VIII dersi ile ilgili ilkeleri belirlemektir.     Kapsam:   ,Bu yönergenin amacı nedir?,Bu yönergenin amacı  “Gebze Teknik Üniversitesi Mimarlık Fakültesi Mimarlık Bölümü” ders programında yer alan Mimari Tasarım VIII dersi ile ilgili ilkeleri belirlemektir.
300, Madde 2:  Bu yönerge “Gebze Teknik Üniversitesi Mimarlık Fakültesi Mimarlık Bölümü” ders  programında yer alan (MIM495) Mimari Tasarım VIII dersi ile ilgili esasları kapsar.     Tanım:   ,Bu yönerge hangi ders ile ilgili esasları kapsar?,Bu yönerge “Gebze Teknik Üniversitesi Mimarlık Fakültesi Mimarlık Bölümü” ders programında yer alan (MIM495) Mimari Tasarım VIII dersi ile ilgili esasları kapsar.
300, Madde 2:  Bu yönerge “Gebze Teknik Üniversitesi Mimarlık Fakültesi Mimarlık Bölümü” ders  programında yer alan (MIM495) Mimari Tasarım VIII dersi ile ilgili esasları kapsar.     Tanım:   ,Bu yönerge hangi fakülte ve bölümü ilgilendirmektedir?,Bu yönerge Gebze Teknik Üniversitesi Mimarlık Fakültesi Mimarlık Bölümü'nü ilgilendirmektedir.
300, Madde 2:  Bu yönerge “Gebze Teknik Üniversitesi Mimarlık Fakültesi Mimarlık Bölümü” ders  programında yer alan (MIM495) Mimari Tasarım VIII dersi ile ilgili esasları kapsar.     Tanım:   ,Bu yönergede hangi dersin esasları belirlenmektedir?,Bu yönergede (MIM495) Mimari Tasarım VIII dersinin esasları belirlenmektedir.
301, Madde 3:  Mimari Tasarım VIII dersi öğrencinin kayıtlı olduğu Mimarlık Bölüm ü’nün Anabilim  dallarında ve Öğretim P lanlarında yer alan derslerde edinilen  bilgilerin sistematik bir şekilde  kullanılmasını sağlayan  bilimsel bir yöntemle  çeşitli kaynaklardan yararlanılarak yapılan  öğrencinin  tasarım yeteneğini ölçen ve bu yeteneği belgeleyen  öğrencinin düzenli tashih almadan tek başına  hazırladığı  belirli aralıklarla düzenlenen jüriler tarafından denetlenen bir proje -tasarım çalışmasıdır.     Mimari Tasarım VIII dersinin Alınabilme Koşulları:   ,Mimari Tasarım VIII dersi ne tür bir çalışmadır?,Mimari Tasarım VIII dersi  öğrencinin kayıtlı olduğu Mimarlık Bölümü’nün Anabilim dallarında ve Öğretim Planlarında yer alan derslerde edinilen bilgilerin sistematik bir şekilde kullanılmasını sağlayan  bilimsel bir yöntemle çeşitli kaynaklardan yararlanılarak yapılan  öğrencinin tasarım yeteneğini ölçen ve bu yeteneği belgeleyen bir proje-tasarım çalışmasıdır.
301, Madde 3:  Mimari Tasarım VIII dersi öğrencinin kayıtlı olduğu Mimarlık Bölüm ü’nün Anabilim  dallarında ve Öğretim P lanlarında yer alan derslerde edinilen  bilgilerin sistematik bir şekilde  kullanılmasını sağlayan  bilimsel bir yöntemle  çeşitli kaynaklardan yararlanılarak yapılan  öğrencinin  tasarım yeteneğini ölçen ve bu yeteneği belgeleyen  öğrencinin düzenli tashih almadan tek başına  hazırladığı  belirli aralıklarla düzenlenen jüriler tarafından denetlenen bir proje -tasarım çalışmasıdır.     Mimari Tasarım VIII dersinin Alınabilme Koşulları:   ,Mimari Tasarım VIII dersinde öğrenci çalışmayı nasıl hazırlar?,Mimari Tasarım VIII dersinde öğrenci  düzenli tashih almadan tek başına çalışmayı hazırlar.
301, Madde 3:  Mimari Tasarım VIII dersi öğrencinin kayıtlı olduğu Mimarlık Bölüm ü’nün Anabilim  dallarında ve Öğretim P lanlarında yer alan derslerde edinilen  bilgilerin sistematik bir şekilde  kullanılmasını sağlayan  bilimsel bir yöntemle  çeşitli kaynaklardan yararlanılarak yapılan  öğrencinin  tasarım yeteneğini ölçen ve bu yeteneği belgeleyen  öğrencinin düzenli tashih almadan tek başına  hazırladığı  belirli aralıklarla düzenlenen jüriler tarafından denetlenen bir proje -tasarım çalışmasıdır.     Mimari Tasarım VIII dersinin Alınabilme Koşulları:   ,Mimari Tasarım VIII dersindeki çalışmalar kimler tarafından denetlenir?,Mimari Tasarım VIII dersindeki çalışmalar  belirli aralıklarla düzenlenen jüriler tarafından denetlenir.
302, Madde 4:  Öğrencinin Mimari Tasarım VIII dersini alabilmesi için eğitim -öğretim programındaki ilk  dört yarıyıldaki dersl er ile Mimari Tasarım VIII dersinden önceki son dönemde Mimari Tasarım VIII  dersinin ön koşulu olan derslerden başarılı olması ve staj yükümlülüklerini tamamlamış olması gerekir.     Mimari Tasarım Derslerinin Alınması ve Uygulama Usulleri:   ,Bir öğrencinin Mimari Tasarım VIII dersini alabilmesi için hangi koşulları sağlaması gerekmektedir?,Öğrencinin Mimari Tasarım VIII dersini alabilmesi için eğitim -öğretim programındaki ilk dört yarıyıldaki dersler ile Mimari Tasarım VIII dersinden önceki son dönemde Mimari Tasarım VIII dersinin ön koşulu olan derslerden başarılı olması ve staj yükümlülüklerini tamamlamış olması gerekir.
302, Madde 4:  Öğrencinin Mimari Tasarım VIII dersini alabilmesi için eğitim -öğretim programındaki ilk  dört yarıyıldaki dersl er ile Mimari Tasarım VIII dersinden önceki son dönemde Mimari Tasarım VIII  dersinin ön koşulu olan derslerden başarılı olması ve staj yükümlülüklerini tamamlamış olması gerekir.     Mimari Tasarım Derslerinin Alınması ve Uygulama Usulleri:   ,Mimari Tasarım VIII dersini alabilmek için öğrencinin hangi yarıyıllardaki derslerden başarılı olması beklenir?,Öğrencinin Mimari Tasarım VIII dersini alabilmesi için eğitim -öğretim programındaki ilk dört yarıyıldaki derslerden başarılı olması gerekir.
302, Madde 4:  Öğrencinin Mimari Tasarım VIII dersini alabilmesi için eğitim -öğretim programındaki ilk  dört yarıyıldaki dersl er ile Mimari Tasarım VIII dersinden önceki son dönemde Mimari Tasarım VIII  dersinin ön koşulu olan derslerden başarılı olması ve staj yükümlülüklerini tamamlamış olması gerekir.     Mimari Tasarım Derslerinin Alınması ve Uygulama Usulleri:   ,Mimari Tasarım VIII dersinin ön koşulu olan derslerdeki başarı durumu ne zaman kontrol edilir?,Mimari Tasarım VIII dersinden önceki son dönemde Mimari Tasarım VIII dersinin ön koşulu olan derslerdeki başarı durumu kontrol edilir.
303, Madde 5:  Bu yönergenin 4. madde hükmüne bağlı olmak kaydıyla öğrenci Mimari Tasarım VIII  dersine  alacağı diğer derslerle birlikte danışmanın onayı ile kayıt yaptırır.  Mimari Tasarım VIII dersi   Gebze Teknik Üniversitesi ve diğer üniversitelerin yaz okulu programl arından alınamaz .    Mimari Tasarım VIII Dersi Jürisinin Belirlenmesi:   ,Öğrenciler Mimari Tasarım VIII dersine nasıl kayıt yaptırabilirler?,Öğrenci Mimari Tasarım VIII dersine  alacağı diğer derslerle birlikte danışmanın onayı ile kayıt yaptırır.
303, Madde 5:  Bu yönergenin 4. madde hükmüne bağlı olmak kaydıyla öğrenci Mimari Tasarım VIII  dersine  alacağı diğer derslerle birlikte danışmanın onayı ile kayıt yaptırır.  Mimari Tasarım VIII dersi   Gebze Teknik Üniversitesi ve diğer üniversitelerin yaz okulu programl arından alınamaz .    Mimari Tasarım VIII Dersi Jürisinin Belirlenmesi:   ,Mimari Tasarım VIII dersi yaz okulunda alınabilir mi?,Mimari Tasarım VIII dersi  Gebze Teknik Üniversitesi ve diğer üniversitelerin yaz okulu programlarından alınamaz.
303, Madde 5:  Bu yönergenin 4. madde hükmüne bağlı olmak kaydıyla öğrenci Mimari Tasarım VIII  dersine  alacağı diğer derslerle birlikte danışmanın onayı ile kayıt yaptırır.  Mimari Tasarım VIII dersi   Gebze Teknik Üniversitesi ve diğer üniversitelerin yaz okulu programl arından alınamaz .    Mimari Tasarım VIII Dersi Jürisinin Belirlenmesi:   ,Mimari Tasarım VIII dersine kayıt yaptırmak için hangi koşul gereklidir?,Öğrencinin Mimari Tasarım VIII dersine kayıt yaptırması için danışman onayı gereklidir.
304, Madde 6:  Mimarlık Bölüm Başkanlığı  bölüm öğretim üyesi ve elemanlarından oluşan Mimari Tasarım  VIII dersi jürisini oluşturarak ders görevlendirmeleri ile  birlikte Dekanlığa bildirerek ilan eder.  Mimarlık Bölüm Kurulu gerekli gördüğü takdirde  Fakülte içindeki diğ er bölümlerden ve/veya Fakülte  dışından ve diğer üniversitelerin ilgili bölümlerinden öğretim elemanları ile meslek ve/veya uzmanlık  alanındaki çalışma ve eserleriyle tanınmış mimarlar ve/veya şehir bölge planlama uzmanlarının jüri  üyesi olarak görevlendir ilmesi için karar alarak Mimarlık Bölüm Başkanlığı’nın onayına sunabilir.     Mimari Tasarım VIII Dersi Jürisinin Görevleri:   ,Mimarlık Bölümü'nde Mimari Tasarım VIII dersi jürisi kimler tarafından oluşturulur?,Mimarlık Bölüm Başkanlığı  bölüm öğretim üyesi ve elemanlarından oluşan Mimari Tasarım VIII dersi jürisini oluşturur.
304, Madde 6:  Mimarlık Bölüm Başkanlığı  bölüm öğretim üyesi ve elemanlarından oluşan Mimari Tasarım  VIII dersi jürisini oluşturarak ders görevlendirmeleri ile  birlikte Dekanlığa bildirerek ilan eder.  Mimarlık Bölüm Kurulu gerekli gördüğü takdirde  Fakülte içindeki diğ er bölümlerden ve/veya Fakülte  dışından ve diğer üniversitelerin ilgili bölümlerinden öğretim elemanları ile meslek ve/veya uzmanlık  alanındaki çalışma ve eserleriyle tanınmış mimarlar ve/veya şehir bölge planlama uzmanlarının jüri  üyesi olarak görevlendir ilmesi için karar alarak Mimarlık Bölüm Başkanlığı’nın onayına sunabilir.     Mimari Tasarım VIII Dersi Jürisinin Görevleri:   ,Mimari Tasarım VIII dersi jürisinin görevlendirmeleri nasıl ilan edilir?,Mimarlık Bölüm Başkanlığı  ders görevlendirmeleri ile birlikte Dekanlığa bildirerek ilan eder.
304, Madde 6:  Mimarlık Bölüm Başkanlığı  bölüm öğretim üyesi ve elemanlarından oluşan Mimari Tasarım  VIII dersi jürisini oluşturarak ders görevlendirmeleri ile  birlikte Dekanlığa bildirerek ilan eder.  Mimarlık Bölüm Kurulu gerekli gördüğü takdirde  Fakülte içindeki diğ er bölümlerden ve/veya Fakülte  dışından ve diğer üniversitelerin ilgili bölümlerinden öğretim elemanları ile meslek ve/veya uzmanlık  alanındaki çalışma ve eserleriyle tanınmış mimarlar ve/veya şehir bölge planlama uzmanlarının jüri  üyesi olarak görevlendir ilmesi için karar alarak Mimarlık Bölüm Başkanlığı’nın onayına sunabilir.     Mimari Tasarım VIII Dersi Jürisinin Görevleri:   ,Mimarlık Bölüm Kurulu  jüri üyesi olarak başka kimleri görevlendirebilir?,Mimarlık Bölüm Kurulu gerekli gördüğü takdirde  Fakülte içindeki diğer bölümlerden ve/veya Fakülte dışından ve diğer üniversitelerin ilgili bölümlerinden öğretim elemanları ile meslek ve/veya uzmanlık alanındaki çalışma ve eserleriyle tanınmış mimarlar ve/veya şehir bölge planlama uzmanlarını jüri üyesi olarak görevlendirebilir.
304, Madde 6:  Mimarlık Bölüm Başkanlığı  bölüm öğretim üyesi ve elemanlarından oluşan Mimari Tasarım  VIII dersi jürisini oluşturarak ders görevlendirmeleri ile  birlikte Dekanlığa bildirerek ilan eder.  Mimarlık Bölüm Kurulu gerekli gördüğü takdirde  Fakülte içindeki diğ er bölümlerden ve/veya Fakülte  dışından ve diğer üniversitelerin ilgili bölümlerinden öğretim elemanları ile meslek ve/veya uzmanlık  alanındaki çalışma ve eserleriyle tanınmış mimarlar ve/veya şehir bölge planlama uzmanlarının jüri  üyesi olarak görevlendir ilmesi için karar alarak Mimarlık Bölüm Başkanlığı’nın onayına sunabilir.     Mimari Tasarım VIII Dersi Jürisinin Görevleri:   ,Fakülte dışından jüri üyesi görevlendirme kararı nasıl alınır?,Mimarlık Bölüm Kurulu karar alarak Mimarlık Bölüm Başkanlığı’nın onayına sunabilir.
305, Madde 7:  Mimari Tasarım VIII dersi jürisinin görevleri aşağıdaki gibidir:   • Mimari Tasarım VIII dersinin konusunu  kapsamını  çalışma öl çütleri ile takvimini belirlemek ve  derse kayıt süresinin bitiminden sonra akademik ders yılının ilk haftası sonunda Mimarlık Bölüm  Başkanlığı’na bildirmek    • Mimari Tasarım VIII dersinin sunum niteliklerini ve özelliklerini belirleyerek ilan etmek    • Öğrencil erin Mimari Tasarım VIII dersinde ürettikleri projelerini yarıyıl içinde izleyip   onaylamak    • Mimari Tasarım VIII dersinin istenen nitelik ve ölçülerle   programa uygunluğunu izlemek    • Öğrencinin Mimari Tasarım VIII dersi  sürecindeki gelişimini izlemek .        T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-2    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Mim ari Tasarım VIII dersinin Yürütülmesi:   ,Mimari Tasarım VIII dersi jürisinin görevlerinden ilki nedir?,Mimari Tasarım VIII dersinin konusunu  kapsamını  çalışma ölçütleri ile takvimini belirlemek ve derse kayıt süresinin bitiminden sonra akademik ders yılının ilk haftası sonunda Mimarlık Bölüm Başkanlığı’na bildirmek.
305, Madde 7:  Mimari Tasarım VIII dersi jürisinin görevleri aşağıdaki gibidir:   • Mimari Tasarım VIII dersinin konusunu  kapsamını  çalışma öl çütleri ile takvimini belirlemek ve  derse kayıt süresinin bitiminden sonra akademik ders yılının ilk haftası sonunda Mimarlık Bölüm  Başkanlığı’na bildirmek    • Mimari Tasarım VIII dersinin sunum niteliklerini ve özelliklerini belirleyerek ilan etmek    • Öğrencil erin Mimari Tasarım VIII dersinde ürettikleri projelerini yarıyıl içinde izleyip   onaylamak    • Mimari Tasarım VIII dersinin istenen nitelik ve ölçülerle   programa uygunluğunu izlemek    • Öğrencinin Mimari Tasarım VIII dersi  sürecindeki gelişimini izlemek .        T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-2    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Mim ari Tasarım VIII dersinin Yürütülmesi:   ,Mimari Tasarım VIII dersi jürisi  dersin sunum niteliklerini nasıl belirler?,Mimari Tasarım VIII dersinin sunum niteliklerini ve özelliklerini belirleyerek ilan etmek.
305, Madde 7:  Mimari Tasarım VIII dersi jürisinin görevleri aşağıdaki gibidir:   • Mimari Tasarım VIII dersinin konusunu  kapsamını  çalışma öl çütleri ile takvimini belirlemek ve  derse kayıt süresinin bitiminden sonra akademik ders yılının ilk haftası sonunda Mimarlık Bölüm  Başkanlığı’na bildirmek    • Mimari Tasarım VIII dersinin sunum niteliklerini ve özelliklerini belirleyerek ilan etmek    • Öğrencil erin Mimari Tasarım VIII dersinde ürettikleri projelerini yarıyıl içinde izleyip   onaylamak    • Mimari Tasarım VIII dersinin istenen nitelik ve ölçülerle   programa uygunluğunu izlemek    • Öğrencinin Mimari Tasarım VIII dersi  sürecindeki gelişimini izlemek .        T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-2    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Mim ari Tasarım VIII dersinin Yürütülmesi:   ,Mimari Tasarım VIII dersi jürisi  öğrencilerin projelerini yarıyıl içinde nasıl değerlendirir?,Öğrencilerin Mimari Tasarım VIII dersinde ürettikleri projelerini yarıyıl içinde izleyip onaylamak.
305, Madde 7:  Mimari Tasarım VIII dersi jürisinin görevleri aşağıdaki gibidir:   • Mimari Tasarım VIII dersinin konusunu  kapsamını  çalışma öl çütleri ile takvimini belirlemek ve  derse kayıt süresinin bitiminden sonra akademik ders yılının ilk haftası sonunda Mimarlık Bölüm  Başkanlığı’na bildirmek    • Mimari Tasarım VIII dersinin sunum niteliklerini ve özelliklerini belirleyerek ilan etmek    • Öğrencil erin Mimari Tasarım VIII dersinde ürettikleri projelerini yarıyıl içinde izleyip   onaylamak    • Mimari Tasarım VIII dersinin istenen nitelik ve ölçülerle   programa uygunluğunu izlemek    • Öğrencinin Mimari Tasarım VIII dersi  sürecindeki gelişimini izlemek .        T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-2    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Mim ari Tasarım VIII dersinin Yürütülmesi:   ,Mimari Tasarım VIII dersi jürisinin  dersin programa uygunluğunu izleme görevi var mıdır?,Evet  Mimari Tasarım VIII dersinin istenen nitelik ve ölçülerle  programa uygunluğunu izlemek.
305, Madde 7:  Mimari Tasarım VIII dersi jürisinin görevleri aşağıdaki gibidir:   • Mimari Tasarım VIII dersinin konusunu  kapsamını  çalışma öl çütleri ile takvimini belirlemek ve  derse kayıt süresinin bitiminden sonra akademik ders yılının ilk haftası sonunda Mimarlık Bölüm  Başkanlığı’na bildirmek    • Mimari Tasarım VIII dersinin sunum niteliklerini ve özelliklerini belirleyerek ilan etmek    • Öğrencil erin Mimari Tasarım VIII dersinde ürettikleri projelerini yarıyıl içinde izleyip   onaylamak    • Mimari Tasarım VIII dersinin istenen nitelik ve ölçülerle   programa uygunluğunu izlemek    • Öğrencinin Mimari Tasarım VIII dersi  sürecindeki gelişimini izlemek .        T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-2    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Mim ari Tasarım VIII dersinin Yürütülmesi:   ,Mimari Tasarım VIII dersi jürisi öğrencilerin hangi sürecini takip eder?,Öğrencinin Mimari Tasarım VIII dersi sürecindeki gelişimini izlemek.
306, Madde 8:  Her yarıyıl ders görevlendirmeleri sırasında Bölüm Başkanlığı tarafından belirlenerek Fakülte  Kurulu tarafından onaylanan Mimari Tasarım VIII dersi jürisi  yarıyılın ilk haftası içinde Mimari  Tasarım VIII der si konu/konularını belirleyerek Dekanlığa yazılı olarak bildirir ve öğrencilere ilan eder.   Mimari Tasarım VIII de rsi jürisi yarıyıl içinde en az iki  defa öğrencilerin Mimari Tasarım V III dersi  projelerini izlemek  üzere  toplanacağı  ara jüri tarihlerini beli rleyerek yarıyılın ilk haftası içinde ilan eder.   Öğrenciler ara jürilere katılmak zorundadır. Ara jürilerin not ortalaması ara sınav notu olarak kabul  edilir.  Zorunlu sebepler (jüri tesliminin yerine getirilmesini engelleyecek nitelik arz eden grev  lokavt  veya işin yavaşlatılması  savaş  seferberlik halleri  halk ayaklanmaları  terör vb. haller  deprem  fırtına   sel baskını  çığ  yıldırım gibi doğal afetler  kimyasal kirlilik  radyasyon kazası  radyasyon yağışı   iyonlaştırıcı radyasyon  yangın veya c iddi bulaşıcı hastalıkların baş göstermesi gibi haller) dışında  ikiden fazla ara jüriye girmeyen öğrenciye final jüri hakkı verilmez. Mazereti nedeniyle ara jürilerden  birine giremeyen öğrenci  tabi olduğu lisans yönetmeliğinde belirtilen süre içerisinde m azeret belgesi ile  birlikte jüri için istenenleri bölüm sekreterliğine teslim eder. Mazereti Fakülte Yönetim Kurulunca kabul  edildiği takdirde kendisine jüri hakkı verilir. Mazeret jürisi  öğrencinin bulunmadığı bir ortamda jüri  üyeleri tarafından gerçekle ştirilir .    Mimari Tasarım VIII Projesi Teslimi:   ,Mimari Tasarım VIII dersi jürisi ne zaman belirlenir ve onaylanır?,Her yarıyıl ders görevlendirmeleri sırasında Bölüm Başkanlığı tarafından belirlenerek Fakülte Kurulu tarafından onaylanan Mimari Tasarım VIII dersi jürisi  yarıyılın ilk haftası içinde Mimari Tasarım VIII dersi konu/konularını belirleyerek Dekanlığa yazılı olarak bildirir ve öğrencilere ilan eder.
306, Madde 8:  Her yarıyıl ders görevlendirmeleri sırasında Bölüm Başkanlığı tarafından belirlenerek Fakülte  Kurulu tarafından onaylanan Mimari Tasarım VIII dersi jürisi  yarıyılın ilk haftası içinde Mimari  Tasarım VIII der si konu/konularını belirleyerek Dekanlığa yazılı olarak bildirir ve öğrencilere ilan eder.   Mimari Tasarım VIII de rsi jürisi yarıyıl içinde en az iki  defa öğrencilerin Mimari Tasarım V III dersi  projelerini izlemek  üzere  toplanacağı  ara jüri tarihlerini beli rleyerek yarıyılın ilk haftası içinde ilan eder.   Öğrenciler ara jürilere katılmak zorundadır. Ara jürilerin not ortalaması ara sınav notu olarak kabul  edilir.  Zorunlu sebepler (jüri tesliminin yerine getirilmesini engelleyecek nitelik arz eden grev  lokavt  veya işin yavaşlatılması  savaş  seferberlik halleri  halk ayaklanmaları  terör vb. haller  deprem  fırtına   sel baskını  çığ  yıldırım gibi doğal afetler  kimyasal kirlilik  radyasyon kazası  radyasyon yağışı   iyonlaştırıcı radyasyon  yangın veya c iddi bulaşıcı hastalıkların baş göstermesi gibi haller) dışında  ikiden fazla ara jüriye girmeyen öğrenciye final jüri hakkı verilmez. Mazereti nedeniyle ara jürilerden  birine giremeyen öğrenci  tabi olduğu lisans yönetmeliğinde belirtilen süre içerisinde m azeret belgesi ile  birlikte jüri için istenenleri bölüm sekreterliğine teslim eder. Mazereti Fakülte Yönetim Kurulunca kabul  edildiği takdirde kendisine jüri hakkı verilir. Mazeret jürisi  öğrencinin bulunmadığı bir ortamda jüri  üyeleri tarafından gerçekle ştirilir .    Mimari Tasarım VIII Projesi Teslimi:   ,Mimari Tasarım VIII dersi jürisi yarıyıl içinde kaç kez toplanır ve bu toplantılar ne olarak adlandırılır?,Mimari Tasarım VIII dersi jürisi yarıyıl içinde en az iki defa öğrencilerin Mimari Tasarım VIII dersi projelerini izlemek üzere toplanacağı ara jüri tarihlerini belirleyerek yarıyılın ilk haftası içinde ilan eder.
