id;context;question;answers
4;" MADDE 4 – (1) Bu Yönetmelikte geçen;   a) AKTS: Avrupa Kredi Transfer Sistemini    b) Fakülte: Gebze Teknik Üniversite bünyesindeki fakülteleri    c) Fakülte kurulu : Ýlgili fakültenin kurulunu    ç) Fakülte yönetim kurulu : Ýlgili fakülte yönetim kurulunu    d) Meslek yüksekokulu : Gebze Teknik Üniversite si bünyesindeki meslek yüksekokullarini     e) Meslek yüksekokulu kurulu : Ýlgili Meslek Yüksekokul Kurulunu    f) Meslek yüksekokulu yönetim kurulu : Ýlgili meslek yüksekokulu yönetim kurulunu    g) ÖSYM: Ölçme   Seçme ve Yerleþtirme Merkezi Baþkanlýðýný    ð) Rektör: Gebze Teknik Üniversitesi Rektörünü    h) Rektörlük: Gebze Teknik Üniversitesi Rektörlüðünü    ý) Senato: Gebze Teknik Üniversitesi Senatosunu    i) Üniversite: Gebze Teknik Üniversitesini (GTÜ)    j) Üniversite Yönetim Kurulu: Gebze Teknik Üniversitesi Yönetim Kurulunu    k)  Danýþman: Öðrenciyi  eðitim -öðretim  ders alma iþlemleri ve benzeri konularda  bilgilendirmek ve yönlendirmek üzere görevlendirilen öðretim elemanýný    ifade eder.     ÝKÝNCÝ BÖLÜM   Eðitim -Öðretim ile Ýlgili Esaslar   Kayýt -kabul  ve Ýngilizce yeterlik   ";"Bu yönetmelikte ""Danýþman"" ne anlama gelir?";Bu yönetmelikte Danýþman  öðrenciyi  eðitim-öðretim  ders alma iþlemleri ve benzeri konularda bilgilendirmek ve yönlendirmek üzere görevlendirilen öðretim elemanýný ifade eder.
4;" MADDE 4 – (1) Bu Yönetmelikte geçen;   a) AKTS: Avrupa Kredi Transfer Sistemini    b) Fakülte: Gebze Teknik Üniversite bünyesindeki fakülteleri    c) Fakülte kurulu : Ýlgili fakültenin kurulunu    ç) Fakülte yönetim kurulu : Ýlgili fakülte yönetim kurulunu    d) Meslek yüksekokulu : Gebze Teknik Üniversite si bünyesindeki meslek yüksekokullarini     e) Meslek yüksekokulu kurulu : Ýlgili Meslek Yüksekokul Kurulunu    f) Meslek yüksekokulu yönetim kurulu : Ýlgili meslek yüksekokulu yönetim kurulunu    g) ÖSYM: Ölçme   Seçme ve Yerleþtirme Merkezi Baþkanlýðýný    ð) Rektör: Gebze Teknik Üniversitesi Rektörünü    h) Rektörlük: Gebze Teknik Üniversitesi Rektörlüðünü    ý) Senato: Gebze Teknik Üniversitesi Senatosunu    i) Üniversite: Gebze Teknik Üniversitesini (GTÜ)    j) Üniversite Yönetim Kurulu: Gebze Teknik Üniversitesi Yönetim Kurulunu    k)  Danýþman: Öðrenciyi  eðitim -öðretim  ders alma iþlemleri ve benzeri konularda  bilgilendirmek ve yönlendirmek üzere görevlendirilen öðretim elemanýný    ifade eder.     ÝKÝNCÝ BÖLÜM   Eðitim -Öðretim ile Ýlgili Esaslar   Kayýt -kabul  ve Ýngilizce yeterlik   ";"Bu yönetmelikte ""Üniversite"" hangi kurumu temsil eder?";Bu yönetmelikte Üniversite  Gebze Teknik Üniversitesini (GTÜ) temsil eder.
5; MADDE 5 – (1) Öðrenci adaylarý  ÖSYM kýlavuzunda belirtilen þartlar da ve tarihlerde kayýt  iþlemlerini yaptýrýr.   (2)  Öðrenci adaylarý  noter vasýtasýyla vekâlet verdikleri kiþiler aracýlýðýyla kesin kayýt iþlemlerini  yaptýrabilirler.   (3)  Üniversite nin fakültelerine ve meslek yüksekokullarý bölümlerine girebilmek için  öðrenimiyle ilgili ÖSYM  sýnavýný kazanmýþ olmak ve ön  lisans programlarý için baþka bir örgün ön   lisans  lisans programlarý için örgün baþka bir lisans programýnda kayýtlý olmamak þarttýr.   (4)  Kayýt olan öðrenciler  Üniversite tarafýndan düzenlenen ve tarihi ilan edilen Ýngilizce seviye  tespit sýnavýna alýnýrlar. Senato tarafýndan eþ deðerliði kabul edilen ulusal ve uluslararasý sýnavlarda yine  Senato tarafýndan belirlenen düzeyde baþarýlý olduklarýný belgeleyenler  Ýngilizce seviye tespit sýnavýna  girmeden ön  lisans veya lisans öðrencisi olurlar. Söz konusu sýnavlarda baþarýsýz olan veya bu sýnavlara  katýlmayan öðrenciler ise  GTÜ Yabancý Diller Bö lümünde Ýngilizce hazýrlýk öðren imine devam ede rler.  (5)  Hazýrlýk sýnýfýnýn ilk yýlýnda yapýlan Ýngilizce yeterlik sýnavlarýnda baþarýlý olamayan  T.C.   GEBZE TEKNÝK ÜNÝVERSÝTESÝ   ÖN LÝSANS VE LÝSANS EÐÝTÝM - ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0001   Yayýn Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-2    Form No: FR -0375 Yayýn Tarihi: 21.11.2023  Deð.No:0 Deð.Tarihi: -  2    öðrencilerin Ýngilizce hazýrlýk sýnýfýna devam etme hakký bulunmaz. Ancak bir sonraki öðretim yýlýnýn  baþýnda ve devamýnda yapýlan tüm Ýngilizce yeterlik sýnavlarýna girebilirler.   (6)  Dört yarýyýl sonunda Ýngilizce dil yeterliðini belgeleyemeyen öðrencilerin Üniversite ile iliþiði  kesilir.   (7)  Gerek birinci yýl gerekse ikinci yýl sonunda baþarýsýz olan öðrenciler isterlerse  23/3/2016  tarihli ve 29662 sayýlý Resmî Gazete’de yayýmlanan Yükseköðretim Kurumlarýnda Yabancý Dil Öðretimi  ve Yabancý Dille Öðretim Yapýlmasýnda Uyulacak Esaslara Ýliþkin  Yönetmeliðin 8 inci maddesinin on  beþinci  fýkrasý uyarýnca  Ýngilizce öðretimin zorunlu olmadýðý üniversitelere yerleþtirilmek üzere  ÖSYM’ye baþvurabilir veya yatay geçiþ yapabilirler.   Öðrenci katký payý   ;Öðrenci adaylarý kayýt iþlemlerini nasýl ve ne zaman yaparlar?;Öðrenci adaylarý  ÖSYM kýlavuzunda belirtilen þartlar da ve tarihlerde kayýt iþlemlerini yaptýrýr.
5; MADDE 5 – (1) Öðrenci adaylarý  ÖSYM kýlavuzunda belirtilen þartlar da ve tarihlerde kayýt  iþlemlerini yaptýrýr.   (2)  Öðrenci adaylarý  noter vasýtasýyla vekâlet verdikleri kiþiler aracýlýðýyla kesin kayýt iþlemlerini  yaptýrabilirler.   (3)  Üniversite nin fakültelerine ve meslek yüksekokullarý bölümlerine girebilmek için  öðrenimiyle ilgili ÖSYM  sýnavýný kazanmýþ olmak ve ön  lisans programlarý için baþka bir örgün ön   lisans  lisans programlarý için örgün baþka bir lisans programýnda kayýtlý olmamak þarttýr.   (4)  Kayýt olan öðrenciler  Üniversite tarafýndan düzenlenen ve tarihi ilan edilen Ýngilizce seviye  tespit sýnavýna alýnýrlar. Senato tarafýndan eþ deðerliði kabul edilen ulusal ve uluslararasý sýnavlarda yine  Senato tarafýndan belirlenen düzeyde baþarýlý olduklarýný belgeleyenler  Ýngilizce seviye tespit sýnavýna  girmeden ön  lisans veya lisans öðrencisi olurlar. Söz konusu sýnavlarda baþarýsýz olan veya bu sýnavlara  katýlmayan öðrenciler ise  GTÜ Yabancý Diller Bö lümünde Ýngilizce hazýrlýk öðren imine devam ede rler.  (5)  Hazýrlýk sýnýfýnýn ilk yýlýnda yapýlan Ýngilizce yeterlik sýnavlarýnda baþarýlý olamayan  T.C.   GEBZE TEKNÝK ÜNÝVERSÝTESÝ   ÖN LÝSANS VE LÝSANS EÐÝTÝM - ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0001   Yayýn Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-2    Form No: FR -0375 Yayýn Tarihi: 21.11.2023  Deð.No:0 Deð.Tarihi: -  2    öðrencilerin Ýngilizce hazýrlýk sýnýfýna devam etme hakký bulunmaz. Ancak bir sonraki öðretim yýlýnýn  baþýnda ve devamýnda yapýlan tüm Ýngilizce yeterlik sýnavlarýna girebilirler.   (6)  Dört yarýyýl sonunda Ýngilizce dil yeterliðini belgeleyemeyen öðrencilerin Üniversite ile iliþiði  kesilir.   (7)  Gerek birinci yýl gerekse ikinci yýl sonunda baþarýsýz olan öðrenciler isterlerse  23/3/2016  tarihli ve 29662 sayýlý Resmî Gazete’de yayýmlanan Yükseköðretim Kurumlarýnda Yabancý Dil Öðretimi  ve Yabancý Dille Öðretim Yapýlmasýnda Uyulacak Esaslara Ýliþkin  Yönetmeliðin 8 inci maddesinin on  beþinci  fýkrasý uyarýnca  Ýngilizce öðretimin zorunlu olmadýðý üniversitelere yerleþtirilmek üzere  ÖSYM’ye baþvurabilir veya yatay geçiþ yapabilirler.   Öðrenci katký payý   ;Öðrenci adaylarý kayýt iþlemlerini vekalet ile yapabilirler mi?;Öðrenci adaylarý  noter vasýtasýyla vekâlet verdikleri kiþiler aracýlýðýyla kesin kayýt iþlemlerini yaptýrabilirler.
5; MADDE 5 – (1) Öðrenci adaylarý  ÖSYM kýlavuzunda belirtilen þartlar da ve tarihlerde kayýt  iþlemlerini yaptýrýr.   (2)  Öðrenci adaylarý  noter vasýtasýyla vekâlet verdikleri kiþiler aracýlýðýyla kesin kayýt iþlemlerini  yaptýrabilirler.   (3)  Üniversite nin fakültelerine ve meslek yüksekokullarý bölümlerine girebilmek için  öðrenimiyle ilgili ÖSYM  sýnavýný kazanmýþ olmak ve ön  lisans programlarý için baþka bir örgün ön   lisans  lisans programlarý için örgün baþka bir lisans programýnda kayýtlý olmamak þarttýr.   (4)  Kayýt olan öðrenciler  Üniversite tarafýndan düzenlenen ve tarihi ilan edilen Ýngilizce seviye  tespit sýnavýna alýnýrlar. Senato tarafýndan eþ deðerliði kabul edilen ulusal ve uluslararasý sýnavlarda yine  Senato tarafýndan belirlenen düzeyde baþarýlý olduklarýný belgeleyenler  Ýngilizce seviye tespit sýnavýna  girmeden ön  lisans veya lisans öðrencisi olurlar. Söz konusu sýnavlarda baþarýsýz olan veya bu sýnavlara  katýlmayan öðrenciler ise  GTÜ Yabancý Diller Bö lümünde Ýngilizce hazýrlýk öðren imine devam ede rler.  (5)  Hazýrlýk sýnýfýnýn ilk yýlýnda yapýlan Ýngilizce yeterlik sýnavlarýnda baþarýlý olamayan  T.C.   GEBZE TEKNÝK ÜNÝVERSÝTESÝ   ÖN LÝSANS VE LÝSANS EÐÝTÝM - ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0001   Yayýn Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-2    Form No: FR -0375 Yayýn Tarihi: 21.11.2023  Deð.No:0 Deð.Tarihi: -  2    öðrencilerin Ýngilizce hazýrlýk sýnýfýna devam etme hakký bulunmaz. Ancak bir sonraki öðretim yýlýnýn  baþýnda ve devamýnda yapýlan tüm Ýngilizce yeterlik sýnavlarýna girebilirler.   (6)  Dört yarýyýl sonunda Ýngilizce dil yeterliðini belgeleyemeyen öðrencilerin Üniversite ile iliþiði  kesilir.   (7)  Gerek birinci yýl gerekse ikinci yýl sonunda baþarýsýz olan öðrenciler isterlerse  23/3/2016  tarihli ve 29662 sayýlý Resmî Gazete’de yayýmlanan Yükseköðretim Kurumlarýnda Yabancý Dil Öðretimi  ve Yabancý Dille Öðretim Yapýlmasýnda Uyulacak Esaslara Ýliþkin  Yönetmeliðin 8 inci maddesinin on  beþinci  fýkrasý uyarýnca  Ýngilizce öðretimin zorunlu olmadýðý üniversitelere yerleþtirilmek üzere  ÖSYM’ye baþvurabilir veya yatay geçiþ yapabilirler.   Öðrenci katký payý   ;Üniversitenin fakülte ve meslek yüksekokullarýna girebilmek için hangi þartlar aranýr?;Üniversite nin fakültelerine ve meslek yüksekokullarý bölümlerine girebilmek için öðrenimiyle ilgili ÖSYM sýnavýný kazanmýþ olmak ve ön lisans programlarý için baþka bir örgün ön lisans  lisans programlarý için örgün baþka bir lisans programýnda kayýtlý olmamak þarttýr.
5; MADDE 5 – (1) Öðrenci adaylarý  ÖSYM kýlavuzunda belirtilen þartlar da ve tarihlerde kayýt  iþlemlerini yaptýrýr.   (2)  Öðrenci adaylarý  noter vasýtasýyla vekâlet verdikleri kiþiler aracýlýðýyla kesin kayýt iþlemlerini  yaptýrabilirler.   (3)  Üniversite nin fakültelerine ve meslek yüksekokullarý bölümlerine girebilmek için  öðrenimiyle ilgili ÖSYM  sýnavýný kazanmýþ olmak ve ön  lisans programlarý için baþka bir örgün ön   lisans  lisans programlarý için örgün baþka bir lisans programýnda kayýtlý olmamak þarttýr.   (4)  Kayýt olan öðrenciler  Üniversite tarafýndan düzenlenen ve tarihi ilan edilen Ýngilizce seviye  tespit sýnavýna alýnýrlar. Senato tarafýndan eþ deðerliði kabul edilen ulusal ve uluslararasý sýnavlarda yine  Senato tarafýndan belirlenen düzeyde baþarýlý olduklarýný belgeleyenler  Ýngilizce seviye tespit sýnavýna  girmeden ön  lisans veya lisans öðrencisi olurlar. Söz konusu sýnavlarda baþarýsýz olan veya bu sýnavlara  katýlmayan öðrenciler ise  GTÜ Yabancý Diller Bö lümünde Ýngilizce hazýrlýk öðren imine devam ede rler.  (5)  Hazýrlýk sýnýfýnýn ilk yýlýnda yapýlan Ýngilizce yeterlik sýnavlarýnda baþarýlý olamayan  T.C.   GEBZE TEKNÝK ÜNÝVERSÝTESÝ   ÖN LÝSANS VE LÝSANS EÐÝTÝM - ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0001   Yayýn Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-2    Form No: FR -0375 Yayýn Tarihi: 21.11.2023  Deð.No:0 Deð.Tarihi: -  2    öðrencilerin Ýngilizce hazýrlýk sýnýfýna devam etme hakký bulunmaz. Ancak bir sonraki öðretim yýlýnýn  baþýnda ve devamýnda yapýlan tüm Ýngilizce yeterlik sýnavlarýna girebilirler.   (6)  Dört yarýyýl sonunda Ýngilizce dil yeterliðini belgeleyemeyen öðrencilerin Üniversite ile iliþiði  kesilir.   (7)  Gerek birinci yýl gerekse ikinci yýl sonunda baþarýsýz olan öðrenciler isterlerse  23/3/2016  tarihli ve 29662 sayýlý Resmî Gazete’de yayýmlanan Yükseköðretim Kurumlarýnda Yabancý Dil Öðretimi  ve Yabancý Dille Öðretim Yapýlmasýnda Uyulacak Esaslara Ýliþkin  Yönetmeliðin 8 inci maddesinin on  beþinci  fýkrasý uyarýnca  Ýngilizce öðretimin zorunlu olmadýðý üniversitelere yerleþtirilmek üzere  ÖSYM’ye baþvurabilir veya yatay geçiþ yapabilirler.   Öðrenci katký payý   ;Kayýt olan öðrenciler hangi sýnava alýnýr ve bu sýnavdan muaf olma þartlarý nelerdir?;Kayýt olan öðrenciler  Üniversite tarafýndan düzenlenen ve tarihi ilan edilen Ýngilizce seviye tespit sýnavýna alýnýrlar. Senato tarafýndan eþ deðerliði kabul edilen ulusal ve uluslararasý sýnavlarda yine Senato tarafýndan belirlenen düzeyde baþarýlý olduklarýný belgeleyenler  Ýngilizce seviye tespit sýnavýna girmeden ön lisans veya lisans öðrencisi olurlar.
5; MADDE 5 – (1) Öðrenci adaylarý  ÖSYM kýlavuzunda belirtilen þartlar da ve tarihlerde kayýt  iþlemlerini yaptýrýr.   (2)  Öðrenci adaylarý  noter vasýtasýyla vekâlet verdikleri kiþiler aracýlýðýyla kesin kayýt iþlemlerini  yaptýrabilirler.   (3)  Üniversite nin fakültelerine ve meslek yüksekokullarý bölümlerine girebilmek için  öðrenimiyle ilgili ÖSYM  sýnavýný kazanmýþ olmak ve ön  lisans programlarý için baþka bir örgün ön   lisans  lisans programlarý için örgün baþka bir lisans programýnda kayýtlý olmamak þarttýr.   (4)  Kayýt olan öðrenciler  Üniversite tarafýndan düzenlenen ve tarihi ilan edilen Ýngilizce seviye  tespit sýnavýna alýnýrlar. Senato tarafýndan eþ deðerliði kabul edilen ulusal ve uluslararasý sýnavlarda yine  Senato tarafýndan belirlenen düzeyde baþarýlý olduklarýný belgeleyenler  Ýngilizce seviye tespit sýnavýna  girmeden ön  lisans veya lisans öðrencisi olurlar. Söz konusu sýnavlarda baþarýsýz olan veya bu sýnavlara  katýlmayan öðrenciler ise  GTÜ Yabancý Diller Bö lümünde Ýngilizce hazýrlýk öðren imine devam ede rler.  (5)  Hazýrlýk sýnýfýnýn ilk yýlýnda yapýlan Ýngilizce yeterlik sýnavlarýnda baþarýlý olamayan  T.C.   GEBZE TEKNÝK ÜNÝVERSÝTESÝ   ÖN LÝSANS VE LÝSANS EÐÝTÝM - ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0001   Yayýn Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-2    Form No: FR -0375 Yayýn Tarihi: 21.11.2023  Deð.No:0 Deð.Tarihi: -  2    öðrencilerin Ýngilizce hazýrlýk sýnýfýna devam etme hakký bulunmaz. Ancak bir sonraki öðretim yýlýnýn  baþýnda ve devamýnda yapýlan tüm Ýngilizce yeterlik sýnavlarýna girebilirler.   (6)  Dört yarýyýl sonunda Ýngilizce dil yeterliðini belgeleyemeyen öðrencilerin Üniversite ile iliþiði  kesilir.   (7)  Gerek birinci yýl gerekse ikinci yýl sonunda baþarýsýz olan öðrenciler isterlerse  23/3/2016  tarihli ve 29662 sayýlý Resmî Gazete’de yayýmlanan Yükseköðretim Kurumlarýnda Yabancý Dil Öðretimi  ve Yabancý Dille Öðretim Yapýlmasýnda Uyulacak Esaslara Ýliþkin  Yönetmeliðin 8 inci maddesinin on  beþinci  fýkrasý uyarýnca  Ýngilizce öðretimin zorunlu olmadýðý üniversitelere yerleþtirilmek üzere  ÖSYM’ye baþvurabilir veya yatay geçiþ yapabilirler.   Öðrenci katký payý   ;Ýngilizce hazýrlýk sýnýfýnda baþarýsýz olan öðrencilerin durumu nedir?;Hazýrlýk sýnýfýnýn ilk yýlýnda yapýlan Ýngilizce yeterlik sýnavlarýnda baþarýlý olamayan öðrencilerin Ýngilizce hazýrlýk sýnýfýna devam etme hakký bulunmaz. Ancak bir sonraki öðretim yýlýnýn baþýnda ve devamýnda yapýlan tüm Ýngilizce yeterlik sýnavlarýna girebilirler.
5; MADDE 5 – (1) Öðrenci adaylarý  ÖSYM kýlavuzunda belirtilen þartlar da ve tarihlerde kayýt  iþlemlerini yaptýrýr.   (2)  Öðrenci adaylarý  noter vasýtasýyla vekâlet verdikleri kiþiler aracýlýðýyla kesin kayýt iþlemlerini  yaptýrabilirler.   (3)  Üniversite nin fakültelerine ve meslek yüksekokullarý bölümlerine girebilmek için  öðrenimiyle ilgili ÖSYM  sýnavýný kazanmýþ olmak ve ön  lisans programlarý için baþka bir örgün ön   lisans  lisans programlarý için örgün baþka bir lisans programýnda kayýtlý olmamak þarttýr.   (4)  Kayýt olan öðrenciler  Üniversite tarafýndan düzenlenen ve tarihi ilan edilen Ýngilizce seviye  tespit sýnavýna alýnýrlar. Senato tarafýndan eþ deðerliði kabul edilen ulusal ve uluslararasý sýnavlarda yine  Senato tarafýndan belirlenen düzeyde baþarýlý olduklarýný belgeleyenler  Ýngilizce seviye tespit sýnavýna  girmeden ön  lisans veya lisans öðrencisi olurlar. Söz konusu sýnavlarda baþarýsýz olan veya bu sýnavlara  katýlmayan öðrenciler ise  GTÜ Yabancý Diller Bö lümünde Ýngilizce hazýrlýk öðren imine devam ede rler.  (5)  Hazýrlýk sýnýfýnýn ilk yýlýnda yapýlan Ýngilizce yeterlik sýnavlarýnda baþarýlý olamayan  T.C.   GEBZE TEKNÝK ÜNÝVERSÝTESÝ   ÖN LÝSANS VE LÝSANS EÐÝTÝM - ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0001   Yayýn Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-2    Form No: FR -0375 Yayýn Tarihi: 21.11.2023  Deð.No:0 Deð.Tarihi: -  2    öðrencilerin Ýngilizce hazýrlýk sýnýfýna devam etme hakký bulunmaz. Ancak bir sonraki öðretim yýlýnýn  baþýnda ve devamýnda yapýlan tüm Ýngilizce yeterlik sýnavlarýna girebilirler.   (6)  Dört yarýyýl sonunda Ýngilizce dil yeterliðini belgeleyemeyen öðrencilerin Üniversite ile iliþiði  kesilir.   (7)  Gerek birinci yýl gerekse ikinci yýl sonunda baþarýsýz olan öðrenciler isterlerse  23/3/2016  tarihli ve 29662 sayýlý Resmî Gazete’de yayýmlanan Yükseköðretim Kurumlarýnda Yabancý Dil Öðretimi  ve Yabancý Dille Öðretim Yapýlmasýnda Uyulacak Esaslara Ýliþkin  Yönetmeliðin 8 inci maddesinin on  beþinci  fýkrasý uyarýnca  Ýngilizce öðretimin zorunlu olmadýðý üniversitelere yerleþtirilmek üzere  ÖSYM’ye baþvurabilir veya yatay geçiþ yapabilirler.   Öðrenci katký payý   ;Dört yarýyýl sonunda Ýngilizce dil yeterliliðini belgeleyemeyen öðrencilere ne olur?;Dört yarýyýl sonunda Ýngilizce dil yeterliðini belgeleyemeyen öðrencilerin Üniversite ile iliþiði kesilir.
5; MADDE 5 – (1) Öðrenci adaylarý  ÖSYM kýlavuzunda belirtilen þartlar da ve tarihlerde kayýt  iþlemlerini yaptýrýr.   (2)  Öðrenci adaylarý  noter vasýtasýyla vekâlet verdikleri kiþiler aracýlýðýyla kesin kayýt iþlemlerini  yaptýrabilirler.   (3)  Üniversite nin fakültelerine ve meslek yüksekokullarý bölümlerine girebilmek için  öðrenimiyle ilgili ÖSYM  sýnavýný kazanmýþ olmak ve ön  lisans programlarý için baþka bir örgün ön   lisans  lisans programlarý için örgün baþka bir lisans programýnda kayýtlý olmamak þarttýr.   (4)  Kayýt olan öðrenciler  Üniversite tarafýndan düzenlenen ve tarihi ilan edilen Ýngilizce seviye  tespit sýnavýna alýnýrlar. Senato tarafýndan eþ deðerliði kabul edilen ulusal ve uluslararasý sýnavlarda yine  Senato tarafýndan belirlenen düzeyde baþarýlý olduklarýný belgeleyenler  Ýngilizce seviye tespit sýnavýna  girmeden ön  lisans veya lisans öðrencisi olurlar. Söz konusu sýnavlarda baþarýsýz olan veya bu sýnavlara  katýlmayan öðrenciler ise  GTÜ Yabancý Diller Bö lümünde Ýngilizce hazýrlýk öðren imine devam ede rler.  (5)  Hazýrlýk sýnýfýnýn ilk yýlýnda yapýlan Ýngilizce yeterlik sýnavlarýnda baþarýlý olamayan  T.C.   GEBZE TEKNÝK ÜNÝVERSÝTESÝ   ÖN LÝSANS VE LÝSANS EÐÝTÝM - ÖÐRETÝM YÖNETMELÝÐÝ  Doküman No  YN-0001   Yayýn Tarihi  06.12.2017   Revizyon  Tarihi  01.10.2024   Revizyon No  7  Sayfa  10-2    Form No: FR -0375 Yayýn Tarihi: 21.11.2023  Deð.No:0 Deð.Tarihi: -  2    öðrencilerin Ýngilizce hazýrlýk sýnýfýna devam etme hakký bulunmaz. Ancak bir sonraki öðretim yýlýnýn  baþýnda ve devamýnda yapýlan tüm Ýngilizce yeterlik sýnavlarýna girebilirler.   (6)  Dört yarýyýl sonunda Ýngilizce dil yeterliðini belgeleyemeyen öðrencilerin Üniversite ile iliþiði  kesilir.   (7)  Gerek birinci yýl gerekse ikinci yýl sonunda baþarýsýz olan öðrenciler isterlerse  23/3/2016  tarihli ve 29662 sayýlý Resmî Gazete’de yayýmlanan Yükseköðretim Kurumlarýnda Yabancý Dil Öðretimi  ve Yabancý Dille Öðretim Yapýlmasýnda Uyulacak Esaslara Ýliþkin  Yönetmeliðin 8 inci maddesinin on  beþinci  fýkrasý uyarýnca  Ýngilizce öðretimin zorunlu olmadýðý üniversitelere yerleþtirilmek üzere  ÖSYM’ye baþvurabilir veya yatay geçiþ yapabilirler.   Öðrenci katký payý   ;Ýngilizce hazýrlýkta baþarýsýz olan öðrencilerin baþka üniversitelere geçiþ haklarý var mýdýr?;Gerek birinci yýl gerekse ikinci yýl sonunda baþarýsýz olan öðrenciler isterlerse  23/3/2016 tarihli ve 29662 sayýlý Resmî Gazete’de yayýmlanan Yükseköðretim Kurumlarýnda Yabancý Dil Öðretimi ve Yabancý Dille Öðretim Yapýlmasýnda Uyulacak Esaslara Ýliþkin Yönetmeliðin 8 inci maddesinin on beþinci fýkrasý uyarýnca  Ýngilizce öðretimin zorunlu olmadýðý üniversitelere yerleþtirilmek üzere ÖSYM’ye baþvurabilir veya yatay geçiþ yapabilirler.
6; MADDE 6 – (1) 2547 sayýlý Kanunun 46 ncý maddesi ve ilgili diðer mevzuat hükümleri uyarýnca  belirlenen öðrenci katký payý ve/veya öðrenim ücretleri  dönem baþlarýnda akademik takvimde belirtilen  tarihlerde ödenir. Mazeretleri ilgili birim yönetim kurulunca kabul edilenler hariç  süresi içinde katký  payý ve/veya öðrenim ücretini ödemeyenler o dönem için kayýt yaptýramaz/yeniletemez ve öðrencilik  haklarýndan yararlanamaz.   (2) Eðitim -öðretim baþladýktan sonra  öðrenci katký payý ve/veya öðrenim ücretini yatýrmýþ olan   Üniversiteden ayrýlan  çýkarýlan  kaydý silinen veya mezun olanlarýn o yarýyýlda ödemiþ olduklarý öðrenci  katký payý ve/veya öðrenim ücreti iade edilmez.   Yatay ve dikey geçiþler   ;Öðrenci katký payý ve/veya öðrenim ücretleri ne zaman ödenir?;Öðrenci katký payý ve/veya öðrenim ücretleri  dönem baþlarýnda akademik takvimde belirtilen tarihlerde ödenir.
6; MADDE 6 – (1) 2547 sayýlý Kanunun 46 ncý maddesi ve ilgili diðer mevzuat hükümleri uyarýnca  belirlenen öðrenci katký payý ve/veya öðrenim ücretleri  dönem baþlarýnda akademik takvimde belirtilen  tarihlerde ödenir. Mazeretleri ilgili birim yönetim kurulunca kabul edilenler hariç  süresi içinde katký  payý ve/veya öðrenim ücretini ödemeyenler o dönem için kayýt yaptýramaz/yeniletemez ve öðrencilik  haklarýndan yararlanamaz.   (2) Eðitim -öðretim baþladýktan sonra  öðrenci katký payý ve/veya öðrenim ücretini yatýrmýþ olan   Üniversiteden ayrýlan  çýkarýlan  kaydý silinen veya mezun olanlarýn o yarýyýlda ödemiþ olduklarý öðrenci  katký payý ve/veya öðrenim ücreti iade edilmez.   Yatay ve dikey geçiþler   ;Katký payý ve/veya öðrenim ücretini süresi içinde ödemeyen öðrenciler için sonuç ne olur?;Mazeretleri ilgili birim yönetim kurulunca kabul edilenler hariç  süresi içinde katký payý ve/veya öðrenim ücretini ödemeyenler o dönem için kayýt yaptýramaz/yeniletemez ve öðrencilik haklarýndan yararlanamaz.
6; MADDE 6 – (1) 2547 sayýlý Kanunun 46 ncý maddesi ve ilgili diðer mevzuat hükümleri uyarýnca  belirlenen öðrenci katký payý ve/veya öðrenim ücretleri  dönem baþlarýnda akademik takvimde belirtilen  tarihlerde ödenir. Mazeretleri ilgili birim yönetim kurulunca kabul edilenler hariç  süresi içinde katký  payý ve/veya öðrenim ücretini ödemeyenler o dönem için kayýt yaptýramaz/yeniletemez ve öðrencilik  haklarýndan yararlanamaz.   (2) Eðitim -öðretim baþladýktan sonra  öðrenci katký payý ve/veya öðrenim ücretini yatýrmýþ olan   Üniversiteden ayrýlan  çýkarýlan  kaydý silinen veya mezun olanlarýn o yarýyýlda ödemiþ olduklarý öðrenci  katký payý ve/veya öðrenim ücreti iade edilmez.   Yatay ve dikey geçiþler   ;Eðitim baþladýktan sonra üniversiteden ayrýlan öðrencilerin ödediði katký payý/öðrenim ücreti iade edilir mi?;Eðitim -öðretim baþladýktan sonra  öðrenci katký payý ve/veya öðrenim ücretini yatýrmýþ olan  Üniversiteden ayrýlan  çýkarýlan  kaydý silinen veya mezun olanlarýn o yarýyýlda ödemiþ olduklarý öðrenci katký payý ve/veya öðrenim ücreti iade edilmez.
